7.651519362580835,3.1341569161857206,6.138901306524053,2.2491643608244294,Iris-virginica
4.893816508404157,2.98187154492541,2.2997813422841062,0.7267259452640664,Iris-setosa
6.140117965981959,3.0453411808488293,4.332449962013986,1.437472973580276,Iris-setosa
6.711288840857016,2.3002596118577134,6.525927557428244,2.4050380808412264,Iris-virginica
5.905163601267262,3.1220647273515114,3.8097235268414016,1.3106516807109145,Iris-versicolor
6.130371846795111,2.9937970415352066,4.719526518491526,1.4520490362861471,Iris-virginica
6.147404493200453,3.2920841688026163,4.355897134520915,1.454323549823707,Iris-virginica
6.723680378972132,2.8582432530703223,5.6932486570044665,2.214343559570847,Iris-virginica
6.104879827996901,2.2887711379511373,5.382088129636925,2.1057448939168073,Iris-virginica
4.840938820608329,3.302013958219878,1.6261992491276644,0.353154528223943,Iris-setosa
6.456855379438502,2.7596594477650846,4.656052902429146,1.5717785035326934,Iris-virginica
5.1351722133470545,3.3111909578211005,2.1141431983965333,0.48917542391557145,Iris-setosa
6.047192968915848,3.1527444803959916,3.8580799745859706,1.3935311547884686,Iris-virginica
6.772648226171133,3.237599463054994,4.860958348994732,1.6698369675391547,Iris-versicolor
6.859786838818106,2.8416906286436334,4.953181262064639,1.7385026449960035,Iris-versicolor
6.75255372459918,3.2320814047083752,5.105791164096141,1.9304433611925202,Iris-virginica
6.6275198313207335,2.5980312810479966,6.49622351263754,2.3135464513571,Iris-virginica
6.890206538677204,2.6982034286577763,5.740020603926014,2.242216748484249,Iris-virginica
6.132376551651122,2.545881417373846,4.773402826050375,1.4695379698519535,Iris-virginica
5.496222657543055,2.246861601135028,4.038237862862895,1.0647634339818128,Iris-virginica
5.483013443987414,3.1201842682613563,3.0785997369517686,0.7378897189238928,Iris-versicolor
5.778943081484066,3.2035099790752506,3.5515632567818964,0.93012028022098,Iris-setosa
5.455571173133032,2.8051639416392664,4.961289329038508,2.0876119616042788,Iris-versicolor
5.161506236204002,3.50892503176562,1.9835923674021243,0.25934563129277977,Iris-setosa
6.025019591465128,3.8450042796201265,4.026799594153765,1.2562995347764858,Iris-versicolor
5.7734170719670646,3.129363893586219,3.0827689348038425,1.1971238523542715,Iris-setosa
6.330206739691637,3.9102126654177107,3.610790576804205,1.013750980365216,Iris-setosa
4.666153666436175,2.8544245159588453,2.5760437827368525,1.0534616477668604,Iris-setosa
5.887808917658764,3.650034372183487,3.4737218167944,1.3546171528334692,Iris-versicolor
5.85739964541946,2.566220972111876,4.661652709485435,1.676323076276013,Iris-virginica
7.115905452355665,3.169019482179623,5.658805933551357,1.8531351545259387,Iris-virginica
7.568433129238272,3.1685864722212873,6.621703792156309,2.3997542348599685,Iris-virginica
5.824559123553466,3.614079706092298,2.822783322203189,0.8720395133926868,Iris-versicolor
6.904456824560429,2.9842824264745804,5.385027078167585,1.8192371497333806,Iris-virginica
6.046202190449066,3.013208642754952,4.73009610902673,1.5514215098204072,Iris-virginica
4.896537110833728,2.926465350910841,2.6744504947857513,0.8472991334112772,Iris-setosa
5.019013310445851,3.3098472058771926,2.4002126783337285,1.0229720364756545,Iris-setosa
6.1107306071977066,2.3254482012307607,4.280181980618243,1.2458215029937507,Iris-versicolor
5.9365697409393325,3.56202589699818,3.8863762511531377,1.335106806730598,Iris-versicolor
4.4977309615175685,3.1459050840773615,1.0729000494370045,0.11833480042996691,Iris-setosa
6.302510084604954,2.8572740218221018,3.7839751985486236,1.1648270480389882,Iris-setosa
4.558427363082994,3.0061362476159625,1.3214796469090913,0.20510755348387588,Iris-setosa
7.456563200244966,3.265286116129805,6.478429017940946,2.436336837879814,Iris-virginica
6.3609885598250555,3.501030146906476,3.048452237516814,0.9325802225058721,Iris-versicolor
5.3394139104421345,2.3906741164363234,3.3816675305326362,0.8697700056756734,Iris-versicolor
5.766393933274071,3.0753924570678994,3.1677029103600667,0.8529968423487604,Iris-versicolor
5.34487568325299,3.0166973211870176,3.5008906000550932,1.1253643440734629,Iris-versicolor
4.8345535210273445,3.6798032295982512,1.2841110819218815,0.22381156706828476,Iris-setosa
6.493247915181329,3.3572436360169955,3.933016163141886,1.2907559456612225,Iris-versicolor
5.989651436999333,2.8284928585310114,3.7454548895396744,1.3893152895112633,Iris-versicolor
5.368130875039397,2.5158456039213717,4.0761129724042675,1.5713265459880679,Iris-virginica
5.855018897658414,2.439905617626965,4.000107126665972,1.238518636417208,Iris-versicolor
6.742388174712484,2.0264435032805213,6.5075466525361385,2.3373008393405788,Iris-virginica
6.57879191977293,2.9826173065958677,4.585120379816558,1.8068954308328196,Iris-virginica
5.08402924163921,3.124167723431891,2.7732232877214704,0.8970850764259911,Iris-setosa
6.272386834592442,3.3659015372781496,4.533568260645771,1.6687592411776717,Iris-versicolor
5.7091667608329315,2.459129466377672,5.554503597929583,2.02483640255973,Iris-virginica
5.171516502283063,2.088444455788553,3.767166613761164,1.243292575572596,Iris-versicolor
5.869226343860313,3.596960075921518,2.843883407390236,0.9325581219919398,Iris-setosa
5.709435949175362,2.676881563151885,3.9936927425061293,1.1920577940876014,Iris-versicolor
4.694311450807082,3.2165005037176337,2.410741119218539,1.0111969063921318,Iris-setosa
